loc,총인구수,조출생률
2611056000.0,4717.0,2.543989824
2611057000.0,1119.0,3.574620197
2611058000.0,1070.0,0.0
2611059000.0,4923.0,4.265691651
2611060000.0,7626.0,2.098085497
2614000000.0,108229.0,3.631189422
2614051000.0,4632.0,2.374784111
2614052000.0,7921.0,2.651180407
2614053000.0,6682.0,2.544148459
2614054000.0,12199.0,5.984097057
2614056000.0,8897.0,3.596717995
2614057000.0,8165.0,4.776484997
2614059000.0,8007.0,4.745847384
2614061500.0,7490.0,0.667556742
2614063000.0,4869.0,1.848428835
2614064000.0,10237.0,5.861092117
2614065000.0,4848.0,1.856435644
2614066000.0,10015.0,2.296555167
2614068000.0,14267.0,3.925141936
2617000000.0,88165.0,3.856405603
2617051000.0,4922.0,4.063388866
2617052000.0,5899.0,1.186641804
2617053000.0,8488.0,7.422243167
2617055000.0,6645.0,1.504890895
2617056000.0,4360.0,2.064220183
2617057000.0,10047.0,2.587837165
2617059000.0,4393.0,3.642157979
2617060000.0,5865.0,2.728047741
2617064500.0,11449.0,4.192505896
2617065000.0,12453.0,2.89086967
2617066000.0,9012.0,4.99334221
2617068000.0,4632.0,9.499136442
2620000000.0,116711.0,2.973155915
2620053000.0,10806.0,2.683694244
2620054000.0,4205.0,2.140309156
2620055000.0,9154.0,2.403320953
2620058500.0,9583.0,1.46092038
2620059000.0,7439.0,4.032800108
2620060500.0,5486.0,1.640539555
2620063000.0,7083.0,2.400112946
2620064000.0,18986.0,3.581586432
2620065000.0,29526.0,3.861003861
2620066000.0,3597.0,1.946066166
2620067000.0,10846.0,2.581596902
2623000000.0,357880.0,4.853582206
2623051000.0,15179.0,3.359905132
2623052000.0,10271.0,7.594197254
2623054000.0,20808.0,5.046136101
2623055000.0,20576.0,2.575816485
2623056000.0,20648.0,4.939945757
2623057000.0,13197.0,6.061983784
2623060000.0,18231.0,5.101201251
2623061000.0,21462.0,3.820706365
2623064000.0,23010.0,6.996957844
2623066000.0,18647.0,2.895908189
2623067000.0,24802.0,2.741714378
2623068000.0,10349.0,7.053821625
2623070000.0,12298.0,4.06570174
2623071000.0,20499.0,3.366017855
2623072000.0,17071.0,4.451994611
2623074000.0,17128.0,8.407286315
2623075000.0,11825.0,3.720930233
2623076000.0,30375.0,5.037037037
2623077000.0,11424.0,6.039915966
2623078000.0,20080.0,6.573705179
2626000000.0,271247.0,4.770559674
2626051000.0,32743.0,6.047094035
2626052000.0,10805.0,2.591392874
2626054500.0,24991.0,5.121843864
2626055000.0,18982.0,5.900326625
2626056000.0,15639.0,2.557708293
2626057000.0,38317.0,5.976459535
2626058000.0,10740.0,5.2141527
2626059000.0,29170.0,4.216660953
2626060000.0,15393.0,3.313194309
2626074000.0,15200.0,4.210526316
2626075000.0,29036.0,5.06268081
2626076100.0,14749.0,2.237439826
2626076200.0,15482.0,5.490246738
2629000000.0,274480.0,4.455698047
2629051000.0,16566.0,3.199323916
2629053000.0,33316.0,5.402809461
2629054000.0,12915.0,7.433217189
2629055000.0,17175.0,4.890829694
2629056000.0,16442.0,9.062157888
2629057000.0,45863.0,3.968340492
2629058000.0,17924.0,4.29591609
2629059000.0,12853.0,2.411888275
2629060000.0,8977.0,4.790018937
2629061000.0,8207.0,4.630193737
2629062000.0,14694.0,3.606914387
2629063000.0,7332.0,1.773049645
2629064500.0,13863.0,2.524706052
2629068000.0,14894.0,3.357056533
2629069000.0,9143.0,5.796784425
2629070000.0,14623.0,3.897968953
2629071000.0,9693.0,2.991849789
2632000000.0,291132.0,5.135127708
2632051000.0,15074.0,6.965636195
2632052000.0,26932.0,4.270013367
2632052100.0,21128.0,2.65051117
