loc,총인구수,조출생률,구간별_데이터_개수
4117157000.0,15903.0,8.929132868,22
4117158000.0,11025.0,4.172335601,199
4117158100.0,17692.0,4.578340493,213
4117159000.0,19898.0,7.387677153,51
4117160000.0,32565.0,5.55811454,158
4117161000.0,13701.0,5.109116123,190
4117162100.0,15375.0,3.577235772,194
4117163000.0,22826.0,7.360028038,51
4117300000.0,310614.0,6.239255153,82
4117351000.0,21658.0,5.586850125,158
4117352000.0,11113.0,5.669036264,158
4117353000.0,18406.0,4.889709877,167
4117354000.0,17615.0,5.052512064,190
4117354600.0,11146.0,12.02225013,6
4117355000.0,37036.0,5.184145156,156
4117356000.0,19377.0,6.450946999,65
4117356600.0,27588.0,11.45425547,8
4117357000.0,15047.0,5.648966571,158
4117357600.0,24106.0,6.098066871,82
4117357800.0,16830.0,1.604278075,140
4117358000.0,8240.0,11.28640777,8
4117359000.0,20383.0,7.457194721,51
4117360000.0,22043.0,5.988295604,118
4117361000.0,15501.0,5.548029159,158
4117362000.0,13287.0,3.988861293,215
4117363000.0,11238.0,2.936465563,176
4119000000.0,818383.0,5.265260886,156
4119060300.0,64219.0,3.830642022,215
4119060600.0,90063.0,4.652298946,167
4119061000.0,41868.0,4.514187446,213
4119074200.0,131641.0,6.608883251,65
4119074400.0,86546.0,6.216347376,82
4119074600.0,82010.0,5.060358493,190
4119075000.0,57246.0,5.974216539,118
4119079500.0,96242.0,6.36936057,65
4119080000.0,83961.0,3.632638963,194
4119083000.0,84587.0,4.397838911,213
4121000000.0,298599.0,5.720045948,158
4121051000.0,695.0,28.77697842,1
4121052000.0,3621.0,8.561170947,23
4121054000.0,9895.0,2.02122284,145
4121055000.0,14123.0,4.673228068,167
4121056000.0,14723.0,4.007335462,215
4121057000.0,10873.0,3.58686655,194
4121058000.0,18020.0,3.551609323,194
4121059000.0,11185.0,6.258381761,82
4121060000.0,9360.0,4.594017094,213
4121061000.0,32927.0,3.978497889,215
4121062000.0,13527.0,8.501515488,23
4121063100.0,26579.0,4.401971481,213
4121063200.0,14197.0,10.07255054,8
4121063300.0,20670.0,7.063376875,55
4121063400.0,12662.0,9.240246407,16
4121064000.0,32120.0,4.358655044,213
4121065000.0,51210.0,7.45948057,51
4121066000.0,2212.0,2.26039783,145
4122000000.0,537307.0,6.750330816,78
4122025000.0,27696.0,4.188330445,199
4122025300.0,43668.0,6.77841898,78
4122025600.0,24010.0,6.330695544,82
4122025900.0,26705.0,8.425388504,23
4122031000.0,11401.0,2.982194544,176
4122032000.0,3683.0,3.529731197,194
4122033000.0,23052.0,8.415755683,23
4122034000.0,6717.0,2.679767753,170
4122037000.0,5311.0,0.94144229,107
4122051000.0,43954.0,4.072439368,199
4122052000.0,25454.0,3.339357272,196
4122053500.0,19859.0,10.42348557,9
4122055000.0,12571.0,4.375149153,213
4122056000.0,22042.0,4.627529262,167
4122057000.0,7446.0,10.07252216,8
4122058000.0,5770.0,3.466204506,194
4122059000.0,22779.0,3.424206506,196
4122060000.0,10686.0,5.614823133,158
4122061000.0,4087.0,1.957425985,159
4122062000.0,85171.0,10.07385143,8
4122063000.0,53769.0,8.666703863,19
4122063500.0,25034.0,7.230166973,51
4122064000.0,26442.0,7.563724378,35
4122200000.0,0.0,0.0,88
4122400000.0,0.0,0.0,88
4125000000.0,94353.0,4.239398853,199
4125051000.0,6995.0,4.002859185,215
4125052000.0,11721.0,3.583312004,194
4125053500.0,5152.0,2.911490683,176
4125055000.0,3106.0,3.863490019,215
4125056500.0,27621.0,4.235907462,199
4125056600.0,25542.0,5.167958656,190
4125058000.0,8790.0,3.526734926,194
4125060000.0,5426.0,4.238849982,199
4127000000.0,654915.0,5.452615988,156
4127100000.0,351888.0,4.92770427,190
4127151000.0,25009.0,4.838258227,167
4127151500.0,23979.0,4.920972518,190
4127152500.0,33015.0,5.452067242,156
4127153200.0,32968.0,5.277845183,156
4127153700.0,37248.0,4.671391753,167
4127154000.0,38101.0,4.908007664,190
4127155000.0,26840.0,4.247391952,199
4127156000.0,20156.0,3.820202421,215
4127157000.0,21944.0,4.329201604,213
4127158000.0,38604.0,5.258522433,156
4127159000.0,26833.0,6.521820147,65
4127160000.0,18085.0,4.478849876,213
4127161000.0,9106.0,3.843619591,215
4127300000.0,303027.0,6.062166078,82
4127351000.0,38957.0,5.210873527,156
4127352500.0,21940.0,5.104831358,190
4127353200.0,25138.0,7.637839128,35
4127353500.0,44212.0,4.953406315,190
4127354500.0,6272.0,5.102040816,190
4127355500.0,18463.0,8.286843958,45
4127356500.0,22665.0,4.676814472,167
4127357000.0,47015.0,7.742209933,35
4127358000.0,17747.0,7.888657238,41
4127359000.0,16498.0,5.212753061,156
4127360000.0,35320.0,5.747451869,158
4127361000.0,8800.0,3.068181818,176
4128000000.0,1079216.0,5.161154023,190
4128100000.0,476962.0,5.950159551,118
4128151000.0,15053.0,2.7901415,170
4128152000.0,23720.0,7.925801012,41
4128153000.0,45475.0,7.938427708,41
4128154000.0,21884.0,4.021202705,215
4128155000.0,11522.0,4.079152925,199
4128156000.0,11634.0,11.94773938,6
4128157500.0,23032.0,9.63876346,17
4128158000.0,21154.0,13.14172261,3
4128159000.0,30474.0,3.806523594,215
4128160000.0,36711.0,3.622892321,194
4128161000.0,15670.0,3.76515635,215
4128162100.0,38097.0,4.383547261,213
4128162200.0,33457.0,5.081148937,190
4128163000.0,19114.0,2.615883645,170
4128164000.0,22143.0,5.148353882,190
4128165000.0,32404.0,7.128749537,55
4128165500.0,46041.0,3.583762299,194
4128166000.0,26903.0,9.664349701,17
4128167000.0,2474.0,3.233629749,196
4128500000.0,299716.0,4.384150329,213
4128551000.0,35823.0,3.824358652,215
4128552000.0,47437.0,4.279359993,199
4128553000.0,23699.0,3.924216212,215
4128554000.0,39180.0,4.82388974,167
4128555100.0,30869.0,6.835336422,78
4128555200.0,20920.0,4.684512428,167
4128556000.0,24432.0,2.496725606,160
4128557000.0,16621.0,2.526923771,160
4128558000.0,10848.0,8.849557522,19
4128559000.0,26826.0,3.243122344,196
4128560000.0,23061.0,4.206235636,199
4128700000.0,302538.0,4.687014524,167
4128751000.0,27718.0,4.437549607,213
4128752000.0,18713.0,2.725378079,170
4128753000.0,36092.0,3.186301674,196
4128754000.0,52173.0,6.535947712,65
4128755000.0,28127.0,3.839726953,215
4128756000.0,29344.0,4.123500545,199
4128757000.0,36542.0,5.50051995,158
4128758000.0,21848.0,6.91138777,55
4128759000.0,51981.0,3.982224274,215
4129000000.0,63231.0,6.120415619,82
4129051000.0,11109.0,3.960752543,215
4129052000.0,11020.0,6.624319419,78
4129053000.0,10336.0,5.224458204,156
4129054000.0,13102.0,6.487559151,65
4129055000.0,9733.0,8.116716326,45
4129056000.0,7931.0,6.556550246,65
4131000000.0,197454.0,5.206275892,156
4131051000.0,31453.0,9.887769052,19
4131052000.0,38224.0,5.25847635,156
4131053000.0,23541.0,4.375345143,213
4131054100.0,16392.0,3.172279161,196
4131054200.0,22359.0,4.696095532,167
4131057000.0,17998.0,2.778086454,170
4131058000.0,25609.0,4.100121051,199
4131059000.0,21878.0,4.616509736,167
4136000000.0,713321.0,5.234669945,156
4136025000.0,62502.0,3.343892995,196
4136025300.0,93126.0,4.832162876,167
4136025600.0,103885.0,4.437599268,213
4136025700.0,14636.0,8.198961465,45
4136025900.0,24330.0,2.507192766,160
4136026200.0,53618.0,4.047148346,199
4136026500.0,29764.0,4.367692514,213
4136031000.0,19766.0,3.136699383,176
4136034000.0,9076.0,1.983252534,159
4136036000.0,4195.0,1.907032181,159
4136051000.0,50880.0,5.34591195,156
4136052000.0,36643.0,4.06626095,199
4136053000.0,18992.0,2.580033698,160
4136054000.0,4620.0,3.896103896,215
4136054500.0,77068.0,8.680645664,19
4136056500.0,36282.0,8.874924205,19
4136057000.0,73938.0,7.019394628,55
4136200000.0,0.0,0.0,88
4137000000.0,229725.0,6.634018936,78
4137051000.0,36118.0,8.749100172,19
4137053000.0,20124.0,4.521963824,213
4137054000.0,60851.0,5.833922203,118
4137055000.0,31988.0,8.753282481,19
4137056000.0,16209.0,6.292800296,82
4137057000.0,64435.0,5.897416001,118
4139000000.0,500895.0,6.452450114,65
4139051000.0,44563.0,6.215919036,82
4139052000.0,36478.0,3.646033226,194
4139053100.0,10010.0,4.695304695,167
4139054000.0,52252.0,7.827451581,41
4139055000.0,12151.0,2.551230351,160
4139057000.0,42392.0,10.21419136,8
4139058100.0,22196.0,3.96467832,215
4139058200.0,15995.0,6.001875586,118
4139058900.0,20261.0,5.08365826,190
4139059100.0,22479.0,4.404110503,213
4139059200.0,31931.0,5.042122076,190
4139059300.0,22856.0,5.381519076,156
4139059400.0,21343.0,5.200768402,156
4139059500.0,70787.0,10.80706909,11
4139062100.0,1922.0,3.642039542,194
4139063000.0,23903.0,5.773333891,118
4139063100.0,30184.0,3.776835409,215
4139064000.0,19192.0,5.054189246,190
4141000000.0,273791.0,6.077628556,82
4141051000.0,33793.0,4.853076081,167
4141052000.0,53722.0,5.900748297,118
4141054000.0,16117.0,4.095054911,199
4141055000.0,27346.0,5.924083961,118
4141056000.0,17449.0,4.011691214,215
4141057000.0,19203.0,7.186377129,55
4141058000.0,22206.0,10.0423309,19
4141059000.0,16844.0,5.818095464,118
4141060000.0,21117.0,4.072548184,199
4141061000.0,20582.0,9.717228646,17
4141062000.0,25412.0,5.509208248,158
4143000000.0,163795.0,5.806038035,118
4143051000.0,14601.0,5.205122937,156
4143052000.0,29623.0,5.637511393,158
4143053000.0,37780.0,5.558496559,158
4143054000.0,21252.0,3.76435159,215
4143055000.0,23465.0,7.031749414,55
4143056000.0,37074.0,6.824189459,78
4145000000.0,293452.0,6.839278655,78
4145051000.0,7815.0,3.071017274,176
4145052000.0,6698.0,5.076142132,190
4145053000.0,45552.0,6.673691605,78
4145054000.0,16325.0,4.594180704,213
4145055000.0,19478.0,4.825957491,167
4145056000.0,25719.0,4.937983592,190
4145057000.0,30280.0,8.322324967,45
4145058000.0,2884.0,12.48266297,5
4145058200.0,14102.0,0.0,88
4145058500.0,19210.0,7.027589797,55
4145059000.0,4045.0,1.977750309,159
4145060000.0,3735.0,7.228915663,51
4145061000.0,49415.0,8.560153799,23
4145062000.0,48194.0,8.279038885,45
4146000000.0,1074176.0,5.879855815,118
4146100000.0,257498.0,5.487421262,158
4146125000.0,33300.0,4.384384384,213
4146125300.0,26202.0,3.892832608,215
4146125600.0,20265.0,4.638539354,167
4146132000.0,23547.0,9.64029388,17
4146134000.0,8252.0,2.060106641,145
4146135000.0,8461.0,1.300082733,100
4146136000.0,19084.0,4.191993293,199
4146151000.0,24635.0,4.668155064,167
4146152000.0,44675.0,8.371572468,23
4146153000.0,35949.0,5.619071462,158
4146154000.0,13128.0,3.427787934,196
4146300000.0,440835.0,5.922850953,118
4146351000.0,38844.0,8.238080527,45
4146351600.0,30729.0,7.159360864,55
4146351700.0,17623.0,9.816716791,19
4146352000.0,42070.0,9.603042548,17
4146353000.0,13432.0,6.328171531,82
4146353500.0,33685.0,3.681163723,194
4146354000.0,21332.0,4.922182636,190
4146355000.0,25962.0,7.472459749,51
4146356000.0,39372.0,4.24159301,199
4146357000.0,32392.0,5.773030378,118
4146357200.0,33055.0,3.902586598,215
4146357500.0,27235.0,3.120984028,176
4146357700.0,23521.0,5.73955189,158
4146358600.0,24970.0,4.925911093,190
4146359000.0,36613.0,4.370032502,213
4146500000.0,375843.0,6.098291042,82
4146551000.0,36762.0,8.106196616,45
4146552000.0,41680.0,6.693857965,78
4146553000.0,38172.0,4.872681547,167
4146554000.0,56882.0,5.572940473,158
4146555000.0,18533.0,8.795122214,19
4146556000.0,49521.0,6.684033036,78
4146557000.0,48649.0,6.372176201,65
4146558000.0,34092.0,5.485157808,158
4146559000.0,51552.0,4.286933582,199
4148000000.0,465617.0,5.895403304,118
4148025000.0,48475.0,6.456936565,65
4148025300.0,13294.0,3.460207612,194
4148025600.0,10810.0,2.590194265,170
4148026200.0,30081.0,3.224626841,196
4148031000.0,9045.0,1.768933112,159
4148032000.0,13265.0,2.563136072,160
4148035000.0,11425.0,3.763676149,215
4148036000.0,3910.0,0.767263427,82
4148037000.0,7567.0,8.45777719,23
4148038000.0,0.0,0.0,88
4148038700.0,565.0,1.769911504,159
4148040000.0,160.0,0.0,88
4148051000.0,22347.0,4.027386226,215
4148052000.0,33158.0,7.057120454,55
4148053000.0,27290.0,5.753023085,158
4148054000.0,42045.0,4.7092401,167
4148055000.0,45816.0,6.264187184,82
4148056000.0,62831.0,9.438016266,16
4148057000.0,83533.0,6.476482348,65
4150000000.0,218388.0,5.847390882,118
4150025000.0,14699.0,3.265528267,196
4150025300.0,36065.0,5.490087342,158
4150031000.0,13723.0,6.121110544,82
4150032000.0,11268.0,5.147319844,190
4150033000.0,5900.0,3.389830508,196
4150034000.0,14265.0,9.323519103,16
4150035000.0,14431.0,6.790936179,78
4150036000.0,4417.0,1.358388046,100
4150037000.0,4752.0,2.946127946,176
4150038000.0,2667.0,1.874765654,159
4150051000.0,17257.0,4.114272469,199
4150051500.0,53797.0,7.361005261,51
4150052000.0,14868.0,5.986010223,118
4150053000.0,10279.0,5.545286506,158
4155000000.0,187012.0,4.45425962,213
4155025000.0,59273.0,5.297521637,156
4155031000.0,5368.0,1.490312966,140
4155032000.0,7450.0,2.953020134,176
4155033000.0,3383.0,0.886786876,107
4155034000.0,5834.0,0.857044909,82
4155035000.0,15332.0,6.522306288,65
4155036000.0,5281.0,1.704222685,140
4155038000.0,6300.0,4.761904762,167
4155039000.0,7589.0,3.162471999,176
4155040000.0,6850.0,1.167883212,100
4155041000.0,3545.0,1.128349788,107
4155042000.0,1967.0,0.508388409,45
4155051000.0,12473.0,4.730217269,167
4155052000.0,23763.0,6.35441653,65
4155053000.0,22604.0,4.202795965,199
4157000000.0,473970.0,6.669198472,78
4157025000.0,26681.0,4.122784004,199
4157025300.0,44389.0,4.978710942,190
4157025600.0,28880.0,5.055401662,190
4157034000.0,9776.0,2.14811784,145
4157035000.0,5512.0,0.907111756,107
4157036000.0,8201.0,2.316790635,160
4157051500.0,62080.0,4.155927835,199
4157052500.0,39397.0,6.14259969,82
4157054000.0,22731.0,5.147155866,190
4157055000.0,62045.0,7.107744379,55
4157056000.0,41133.0,6.320958841,82
4157057000.0,41839.0,12.76321136,2
4157057500.0,31822.0,10.59015775,9
4157058000.0,49484.0,9.093848517,22
4159000000.0,855248.0,8.078358558,45
4159025300.0,81760.0,5.785225049,118
4159025600.0,17382.0,2.588885054,160
4159025900.0,85844.0,8.864917758,19
4159026200.0,41654.0,7.754357325,35
4159031000.0,7200.0,1.666666667,140
4159032000.0,5854.0,1.879057055,159
4159033000.0,6890.0,2.467343977,160
4159034000.0,10908.0,1.650165017,140
4159035000.0,7126.0,2.525961269,160
4159036000.0,9960.0,1.807228916,159
4159037000.0,10310.0,2.03685742,145
4159040000.0,3973.0,2.013591744,159
4159041000.0,11420.0,1.926444834,159
4159051500.0,21561.0,7.328046009,51
4159052000.0,43777.0,8.086438084,45
4159053000.0,28504.0,6.63064833,78
4159054000.0,24494.0,5.470727525,158
4159055000.0,32533.0,8.422217441,23
4159056000.0,13673.0,4.900168215,190
4159057000.0,23237.0,4.776864483,167
4159058500.0,51459.0,8.297868206,45
4159058600.0,35949.0,4.979276197,190
4159058700.0,42204.0,9.051274761,22
4159058800.0,53441.0,9.000580079,22
4159059000.0,41088.0,14.74883178,3
4159060000.0,31036.0,12.53383168,5
4159061000.0,84202.0,12.22061234,4
4159062000.0,27809.0,13.73656011,3
4159200000.0,0.0,0.0,88
4159400000.0,0.0,0.0,88
4161000000.0,382054.0,6.438880368,65
4161025000.0,112080.0,7.592790864,35
4161025300.0,46155.0,5.308200628,156
4161025900.0,22967.0,4.920102756,190
4161033000.0,9384.0,2.770673487,170
4161034000.0,15086.0,2.850324804,170
4161035000.0,1496.0,2.005347594,159
4161037000.0,2613.0,2.296211251,145
4161051000.0,25020.0,11.99040767,6
4161052000.0,22144.0,13.9541185,2
4161054000.0,18350.0,0.0,88
4161055000.0,39093.0,0.0,88
4161056000.0,33606.0,0.0,88
4161057000.0,34060.0,0.0,88
4163000000.0,230359.0,5.461041244,156
4163025000.0,26431.0,2.875411449,170
4163031000.0,5969.0,2.345451499,160
4163032000.0,7004.0,3.997715591,215
4163033000.0,11948.0,4.26849682,199
4163034000.0,10442.0,4.213752155,199
4163051000.0,5377.0,2.603682351,170
4163052000.0,50369.0,4.427326332,213
4163053000.0,9800.0,6.12244898,82
4163054000.0,27180.0,4.157468727,199
4163055000.0,27726.0,5.157613792,190
4163056000.0,48113.0,10.22592646,8
4165000000.0,147274.0,3.999348154,215
4165025000.0,43812.0,3.56066831,194
4165031000.0,8661.0,6.927606512,55
4165032000.0,4588.0,1.961639058,159
4165033000.0,7715.0,1.814646792,159
4165034000.0,12507.0,4.557447829,213
4165035000.0,2168.0,0.461254613,45
4165036000.0,4860.0,3.086419753,176
4165037000.0,9403.0,2.977773051,176
4165038000.0,6222.0,6.107360977,82
4165039000.0,8465.0,6.024808033,118
4165040000.0,2803.0,0.713521227,82
4165041000.0,2753.0,9.807482746,19
4165051000.0,18856.0,4.189647857,199
4165052000.0,14461.0,3.59587857,194
4167000000.0,111897.0,5.004602447,190
4167025000.0,15607.0,5.958864612,118
4167031000.0,4664.0,1.500857633,140
4167032000.0,5121.0,2.343292326,160
4167033000.0,2995.0,3.338898164,196
4167034000.0,6400.0,3.75,215
4167035000.0,7075.0,2.120141343,145
4167036000.0,4896.0,2.04248366,145
4167037000.0,4184.0,1.673040153,140
4167038000.0,2544.0,0.786163522,82
4167051000.0,21881.0,4.981490791,190
4167052000.0,18541.0,5.015910684,190
4167053000.0,17989.0,9.894935794,19
4180000000.0,43516.0,5.653093115,158
4180025000.0,7869.0,8.133180836,45
4180025300.0,19358.0,7.542101457,35
4180031000.0,3214.0,1.866832607,159
4180032000.0,3933.0,3.051106026,176
4180033000.0,2652.0,3.393665158,196
4180034000.0,1781.0,1.122964627,107
4180035000.0,1028.0,2.918287938,176
4180036000.0,2762.0,0.724112962,82
4180037000.0,200.0,0.0,88
4180038000.0,719.0,2.781641168,170
4182000000.0,62377.0,4.184234574,199
4182025000.0,19496.0,4.411161264,213
4182031000.0,9598.0,4.792665139,167
4182032500.0,14021.0,3.780044219,215
4182033000.0,5586.0,2.327246688,160
4182034500.0,9785.0,5.416453756,156
4182035000.0,3891.0,2.57003341,160
4183000000.0,118810.0,4.292567966,199
4183025000.0,30635.0,5.157499592,190
4183031000.0,10450.0,6.411483254,65
4183032000.0,4719.0,3.602458148,194
4183033000.0,13600.0,4.338235294,213
4183034000.0,7920.0,4.166666667,199
4183035000.0,9671.0,2.998655775,176
4183036000.0,3853.0,2.076304179,145
4183037000.0,3752.0,2.398720682,160
4183038000.0,4608.0,3.255208333,196
4183039500.0,6838.0,2.339865458,160
4183040000.0,17667.0,4.415011038,213
4183041000.0,5097.0,4.12007063,199
4200000000.0,1542840.0,5.13079775,190
4211000000.0,282765.0,5.768040599,118
4211025000.0,7694.0,3.50922797,194
4211031000.0,19670.0,5.23640061,156
4211032000.0,1478.0,2.029769959,145
4211033000.0,2575.0,2.330097087,160
4211034000.0,1086.0,1.841620626,159
4211035000.0,3874.0,1.806917914,159
4211036000.0,2551.0,0.392003136,45
4211038000.0,959.0,0.0,88
4211039000.0,17313.0,5.429446081,156
4211040000.0,3506.0,0.855675984,82
4211052000.0,3588.0,3.623188406,194
4211053000.0,2836.0,3.878702398,215
4211054500.0,2242.0,4.460303301,213
4211057000.0,8838.0,11.42792487,8
4211058000.0,9711.0,7.929152507,41
4211060000.0,11827.0,4.143062484,199
4211061000.0,14968.0,8.284339925,45
4211061100.0,21208.0,7.119954734,55
4211062000.0,4560.0,3.728070175,194
4211063000.0,11999.0,3.250270856,196
4211064000.0,4493.0,3.561095037,194
4211065000.0,35412.0,4.602959449,213
4211066000.0,49431.0,6.756893447,78
4211067500.0,19089.0,5.657708628,158
4211070500.0,21857.0,7.869332479,41
4213000000.0,354376.0,5.86382825,118
4213025000.0,17735.0,4.623625599,167
4213031000.0,8672.0,3.805350554,215
4213032000.0,3754.0,1.598295152,140
4213033000.0,27927.0,16.47151502,1
4213035000.0,2258.0,0.442869796,45
4213036000.0,2182.0,1.374885426,100
4213037000.0,8678.0,2.880848122,176
4213038000.0,7243.0,5.384509181,156
4213039000.0,3599.0,0.27785496,88
4213051500.0,2762.0,0.362056481,45
4213052000.0,5177.0,1.352134441,100
4213053000.0,12791.0,3.518098663,194
4213054100.0,8662.0,2.770722697,170
4213054200.0,15635.0,2.110649185,145
4213055000.0,43935.0,5.007397291,190
4213056000.0,8680.0,4.377880184,213
4213057500.0,4851.0,2.267573696,145
4213059000.0,28544.0,8.022701794,41
4213060000.0,13673.0,4.607620859,167
4213061000.0,10161.0,4.428697963,213
4213062000.0,24978.0,4.564016334,213
4213063500.0,8217.0,2.920774005,176
4213065000.0,7596.0,4.870984729,167
4213066000.0,32678.0,5.600097925,158
4213067500.0,43988.0,8.047649359,41
4215000000.0,213321.0,4.4955724,213
4215025000.0,16208.0,2.159427443,145
4215031000.0,3436.0,2.037252619,145
4215032000.0,1590.0,0.628930818,82
4215033000.0,4130.0,1.694915254,140
4215034000.0,4310.0,0.464037123,45
4215035000.0,3553.0,2.533070645,160
4215036000.0,4547.0,2.41917748,160
4215037000.0,6596.0,3.486961795,194
4215051000.0,15424.0,7.326244813,51
4215052000.0,5022.0,2.38948626,160
4215054000.0,3395.0,2.65095729,170
4215055000.0,26171.0,4.738068855,167
4215056000.0,7911.0,2.654531665,170
4215057100.0,10527.0,3.419777714,196
4215057200.0,13058.0,2.756930617,170
4215058000.0,4860.0,6.790123457,78
4215059000.0,10082.0,7.439000198,51
4215060000.0,16700.0,6.167664671,82
4215061500.0,18134.0,4.356457483,213
4215064500.0,28746.0,5.983441174,118
4215066500.0,8921.0,5.716847887,158
4217000000.0,90593.0,4.536774364,213
4217051000.0,30930.0,5.722599418,158
4217052000.0,4071.0,1.965119135,159
4217053000.0,19257.0,5.037129356,190
4217054000.0,5184.0,2.314814815,160
4217055000.0,5191.0,2.311693315,160
4217057000.0,3568.0,1.121076233,107
4217059000.0,3184.0,2.198492462,145
4217060000.0,12654.0,6.24308519,82
4217063000.0,3619.0,3.039513678,176
4217065000.0,2935.0,1.36286201,100
4219000000.0,42719.0,3.792223601,215
4219051500.0,6452.0,4.184748915,199
4219052500.0,4474.0,1.788109075,159
4219053500.0,6045.0,4.466501241,213
4219054000.0,13609.0,5.437578073,156
4219058500.0,3905.0,2.816901408,170
4219059500.0,3512.0,2.562642369,160
4219060500.0,2604.0,1.152073733,100
4219061500.0,2118.0,1.416430595,100
4221000000.0,82665.0,5.129135668,190
4221051000.0,4522.0,2.653693056,170
4221052000.0,3771.0,3.977724741,215
4221054000.0,6246.0,2.561639449,160
4221056000.0,9743.0,5.029251771,190
4221057000.0,21208.0,4.007921539,215
4221058000.0,29540.0,7.616790792,35
4221059000.0,4514.0,3.987594152,215
4221060000.0,3121.0,1.2816405,100
4223000000.0,65243.0,5.517833331,158
4223025000.0,10044.0,2.489048188,160
4223025300.0,3333.0,3.900390039,215
4223025400.0,1747.0,2.289639382,145
4223031000.0,5209.0,2.879631407,176
4223032000.0,1338.0,5.231689088,156
4223033000.0,725.0,2.75862069,170
4223034000.0,1862.0,1.074113856,107
4223035000.0,702.0,1.424501425,100
4223036000.0,673.0,1.485884101,140
4223051000.0,7719.0,2.461458738,160
4223053000.0,14644.0,10.85768916,11
4223054000.0,9092.0,6.9291685,55
4223057000.0,8155.0,6.008583691,118
4272000000.0,69242.0,4.274862078,199
4272025000.0,34932.0,5.78266346,118
4272031000.0,4656.0,2.362542955,160
4272032000.0,2420.0,1.652892562,140
4272033000.0,2392.0,0.0,88
4272034000.0,3753.0,2.930988542,176
4272035000.0,3972.0,2.517623364,160
4272036000.0,6184.0,5.498059508,158
4272037000.0,3829.0,2.08931836,145
4272038000.0,3887.0,2.315410342,160
4272039000.0,3217.0,2.175940317,145
4273000000.0,46472.0,3.421415046,196
4273025000.0,20755.0,5.203565406,156
4273031000.0,4517.0,1.328315253,100
4273032000.0,3077.0,1.624959376,140
4273033000.0,5889.0,3.905586687,215
4273034000.0,2408.0,1.661129568,140
4273035000.0,2429.0,0.823384109,82
4273036000.0,3509.0,1.139925905,107
4273037000.0,2140.0,1.869158879,159
4273038000.0,1748.0,1.71624714,140
4275000000.0,38662.0,3.259014019,196
4275025000.0,21098.0,4.881979335,167
4275025300.0,1094.0,0.914076782,107
4275031000.0,1472.0,2.038043478,145
4275032500.0,1736.0,1.152073733,100
4275033000.0,2181.0,0.917010546,107
4275034000.0,2261.0,0.442282176,45
4275035500.0,1256.0,1.592356688,140
4275035900.0,1754.0,1.710376283,140
4275036000.0,3784.0,1.585623679,140
4275038000.0,2026.0,1.480750247,140
4276000000.0,41681.0,2.663083899,170
4276025000.0,8572.0,2.333177788,160
4276031000.0,1661.0,1.204093919,100
4276032000.0,866.0,0.0,88
4276032500.0,1662.0,2.406738869,160
4276033000.0,5316.0,2.633559067,170
4276034000.0,5731.0,3.315302739,196
4276035000.0,3098.0,1.936733376,159
4276036000.0,8772.0,2.393980848,160
4276038000.0,6003.0,4.164584374,199
4277000000.0,36870.0,3.634391104,194
4277025000.0,10735.0,4.750815091,167
4277025300.0,4724.0,5.715495343,158
4277025600.0,4822.0,3.940273745,215
4277025900.0,1859.0,2.689618074,170
4277026000.0,1673.0,1.195457262,100
4277032000.0,3282.0,3.046922608,176
4277034000.0,2540.0,3.543307087,194
4277035000.0,3530.0,1.699716714,140
4277036000.0,1676.0,1.193317422,100
4277037000.0,2029.0,1.478560867,140
4278000000.0,44699.0,7.651177879,35
4278025000.0,5414.0,8.311784263,45
4278025300.0,3571.0,7.840940913,41
4278025600.0,12054.0,7.466401195,51
4278025900.0,15483.0,6.975392366,55
4278031000.0,2001.0,13.49325337,1
4278031500.0,3796.0,5.795574289,118
4278032000.0,2271.0,9.687362395,17
4278033000.0,109.0,0.0,88
4279000000.0,24857.0,6.03451744,118
4279025000.0,8427.0,6.645306752,78
4279031000.0,2712.0,0.368731563,45
4279032000.0,2901.0,2.757669769,170
4279033000.0,4314.0,8.576726936,23
4279034000.0,6503.0,7.381208673,51
4280000000.0,22278.0,7.22686058,51
4280025000.0,14214.0,9.356971999,16
4280031000.0,3381.0,2.957704821,176
4280032000.0,2024.0,5.434782609,156
4280033000.0,1346.0,3.714710253,194
4280034000.0,1313.0,1.523229246,140
4281000000.0,31694.0,7.06758377,55
4281025000.0,9840.0,6.504065041,65
4281025100.0,515.0,1.941747573,159
4281031000.0,3956.0,10.36400404,9
4281032000.0,8223.0,6.202116016,82
4281033000.0,5051.0,7.127301524,55
4281034000.0,2576.0,11.64596273,7
4281035000.0,1533.0,0.652315721,82
4282000000.0,26757.0,3.625219569,194
4282025000.0,6981.0,7.162297665,55
4282025300.0,6251.0,1.759718445,159
4282031000.0,2407.0,3.323639385,196
4282032000.0,3777.0,4.23616627,199
4282033000.0,7341.0,1.634654679,140
4283000000.0,27946.0,3.256279969,196
4283025000.0,12549.0,4.382819348,213
4283031000.0,2877.0,1.042752868,107
4283032000.0,2336.0,3.424657534,196
4283033000.0,2561.0,2.733307302,170
4283034000.0,3054.0,2.61951539,170
4283035000.0,4569.0,2.188662727,145
4300000000.0,1600837.0,5.46464131,156
4311000000.0,844993.0,6.268690983,82
4311100000.0,190034.0,5.272740667,156
4311131000.0,2260.0,3.097345133,176
4311132000.0,5030.0,1.789264414,159
4311133000.0,3951.0,1.265502404,100
4311134000.0,6870.0,4.22125182,199
4311135000.0,4020.0,1.492537313,140
4311152500.0,6029.0,2.985569746,176
4311154500.0,6911.0,3.906815222,215
