loc,총인구수,조출생률,지역
1150055000,18442,5.693525648,서울특별시
1150056000,21785,4.360798715,서울특별시
1150057000,21108,5.211294296,서울특별시
1150059000,34581,5.667852289,서울특별시
1150059100,24934,4.491858506,서울특별시
1150059300,25223,5.391904214,서울특별시
1150060300,34184,5.324128247,서울특별시
1150060400,14500,4.896551724,서울특별시
1150060500,15477,10.66098081,서울특별시
1150061100,37390,4.653650709,서울특별시
1150061500,43778,4.157339303,서울특별시
1150062000,26939,7.461301459,서울특별시
1150063000,44305,5.462137456,서울특별시
1150064000,23122,4.973618199,서울특별시
1150064100,23443,5.84396195,서울특별시
1153000000,404408,5.670016419,서울특별시
1153051000,36188,7.875538853,서울특별시
1153052000,21232,7.159005275,서울특별시
1153053000,24601,3.373846592,서울특별시
1153054000,23883,4.940752837,서울특별시
1153055000,20378,4.465600157,서울특별시
1153056000,29358,6.608079569,서울특별시
1153059500,9280,2.693965517,서울특별시
1153072000,23151,3.369184916,서울특별시
1153073000,27336,4.645888206,서울특별시
1153074000,34337,5.329527914,서울특별시
1153075000,31763,5.19472342,서울특별시
1153076000,20848,4.508825787,서울특별시
1153077000,22687,7.096575131,서울특별시
1153078000,39112,4.832276539,서울특별시
1153079000,23970,5.924071756,서울특별시
1153080000,16284,12.65045443,서울특별시
1154500000,231733,4.712319782,서울특별시
1154551000,23076,3.510140406,서울특별시
1154561000,42122,8.0480509,서울특별시
1154562000,19047,3.780122854,서울특별시
1154563000,24571,3.093077205,서울특별시
1154564000,15562,3.984063745,서울특별시
1154567000,33770,5.152502221,서울특별시
1154568000,21967,3.687349206,서울특별시
1154569000,11126,3.325543771,서울특별시
1154570000,20797,4.519882675,서울특별시
1154571000,19695,3.858847423,서울특별시
1156000000,379480,6.113629177,서울특별시
1156051500,21479,4.981609945,서울특별시
1156053500,28118,5.761433957,서울특별시
1156054000,34135,5.6540208,서울특별시
1156055000,20750,6.698795181,서울특별시
1156056000,37560,6.815761448,서울특별시
1156058500,18249,6.08252507,서울특별시
1156060500,33190,8.285628201,서울특별시
1156061000,17393,10.061519,서울특별시
1156062000,22380,9.115281501,서울특별시
1156063000,17469,3.491899937,서울특별시
1156065000,16896,4.971590909,서울특별시
1156066000,12122,2.474839135,서울특별시
1156067000,11186,5.006257822,서울특별시
1156068000,18071,5.201704388,서울특별시
1156069000,20289,7.886046626,서울특별시
1156070000,14870,2.824478816,서울특별시
1156071000,12409,3.706986864,서울특별시
1156072000,22914,5.455180239,서울특별시
1159000000,391220,5.278360002,서울특별시
1159051000,32052,5.023087483,서울특별시
1159052000,12669,2.683716158,서울특별시
1159053000,45139,4.031990075,서울특별시
1159054000,27856,6.641298105,서울특별시
1159055000,25069,5.385137022,서울특별시
1159056000,28943,5.804512317,서울특별시
1159060500,32391,5.433608101,서울특별시
1159062000,23071,4.551168133,서울특별시
1159063000,27238,7.269256186,서울특별시
1159064000,25012,6.516871901,서울특별시
1159065000,14421,6.171555371,서울특별시
1159065100,14702,7.277921371,서울특별시
1159066000,38795,3.814924604,서울특별시
1159067000,23660,4.311073542,서울특별시
1159068000,20202,5.544005544,서울특별시
1162000000,495060,3.868217994,서울특별시
1162052500,24563,3.74547083,서울특별시
1162054500,15591,6.927073312,서울특별시
1162056500,30296,4.984156324,서울특별시
1162057500,29302,4.368302505,서울특별시
1162058500,17013,3.761829189,서울특별시
1162059500,35128,3.074470508,서울특별시
1162060500,34023,4.585133586,서울특별시
1162061500,15372,2.60213375,서울특별시
1162062500,26154,4.549973235,서울특별시
1162063000,18395,6.142973634,서울특별시
1162064500,22848,4.070378151,서울특별시
1162065500,18313,3.057936985,서울특별시
1162066500,23839,2.810520576,서울특별시
1162068500,22797,3.289906567,서울특별시
1162069500,21849,2.883427159,서울특별시
1162071500,15799,4.557250459,서울특별시
1162072500,17558,3.815924365,서울특별시
1162073500,23669,2.408213275,서울특별시
1162074500,23785,2.690771495,서울특별시
1162076500,31206,3.42882779,서울특별시
1162077500,27560,4.172714078,서울특별시
1165000000,425126,5.337241194,서울특별시
1165051000,20990,6.145783707,서울특별시
1165052000,21503,5.627121797,서울특별시
1165053000,31979,4.940742362,서울특별시
1165053100,31470,5.020654592,서울특별시
1165054000,28346,5.67981373,서울특별시
1165055000,11940,2.763819095,서울특별시
1165056000,32317,5.353219668,서울특별시
1165057000,16076,4.727544165,서울특별시
1165058000,22352,6.084466714,서울특별시
1165058100,19390,5.312016503,서울특별시
1165059000,21102,4.075443086,서울특별시
1165060000,17264,5.908248378,서울특별시
1165061000,20258,5.578043242,서울특별시
1165062000,21311,4.83318474,서울특별시
1165062100,23760,5.387205387,서울특별시
1165065100,44522,5.41305422,서울특별시
1165065200,22464,5.653490028,서울특별시
1165066000,18082,6.69173764,서울특별시
1168000000,539231,4.469327617,서울특별시
1168051000,16663,3.540778971,서울특별시
1168052100,23012,3.954458543,서울특별시
